Type	Var1	Var2	pPerm	pPearson	rPearson
Outlier:HAllA	glucose_transport	pyruvate_metabolic_process	0.0	0.779588815625	0.0185119468877
Outlier:Both	macromolecule_metabolic_process	macromolecule_methylation	0.0	4.00775364004e-104	0.933704158997
Outlier:HAllA	ATP_synthesis_coupled_electron_transport	purine_ribonucleotide_biosynthetic_process	0.0	0.849316628403	-0.0125681382681
Outlier:HAllA	peptidoglycan_biosynthetic_process	serine_family_amino_acid_catabolic_process	0.0	0.580883293491	0.0365111315919
Outlier:HAllA	quinone_cofactor_biosynthetic_process	ribonucleoside_biosynthetic_process	0.0	0.9888667192	0.000923110052439
Outlier:HAllA	oligosaccharide_metabolic_process	ribonucleoside_monophosphate_metabolic_process	0.0	0.772925793547	0.019087006468
Outlier:HAllA	cytochrome_complex_assembly	purine_nucleoside_biosynthetic_process	0.0	0.790234915288	-0.0175959809858
Outlier:Both	cellular_component_macromolecule_biosynthetic_process	nucleoside_metabolic_process	0.0	2.70760417824e-174	0.984236972734
Outlier:HAllA	cellular_biogenic_amine_catabolic_process	protein_complex_disassembly	0.0	0.82164351586	-0.0149123831377
Outlier:Both	cell_wall_macromolecule_metabolic_process	pantothenate_biosynthetic_process	0.0	6.33230370231e-86	0.902886949086
Outlier:Both	amine_metabolic_process	arginine_biosynthetic_process	0.0	1.46102704126e-89	0.910069326864
Outlier:Both	ion_transmembrane_transport	tRNA_aminoacylation	0.0	2.76907209803e-109	0.940443117531
Outlier:HAllA	immunosup	nucleotide_biosynthetic_process	0.0	0.990093201068	0.000821411447598
Outlier:Both	cellular_nitrogen_compound_metabolic_process	small_molecule_biosynthetic_process	0.0	8.87091676509e-142	0.969464480127
Outlier:Both	biosynthetic_process	primary_metabolic_process	0.0	3.37105576259e-213	0.992821771601
Outlier:Both	cellular_amino_acid_derivative_biosynthetic_process	indole_derivative_biosynthetic_process	0.0	7.68193020206e-92	0.91428390059
Outlier:HAllA	patient	nucleotide_biosynthetic_process	0.0	0.633366438421	-0.0315472202495
Outlier:Both	cellular_carbohydrate_catabolic_process	monosaccharide_catabolic_process	0.0	8.91795527529e-203	0.991140613989
Outlier:None	antibiotics	cellular_cell_wall_organization_or_biogenesis	0.69	0.853210932812	-0.0122395658248
Outlier:Both	diaminopimelate_metabolic_process	nucleobase__nucleoside_and_nucleotide_biosynthetic_process	0.0	9.10096920512e-86	0.902562513218
Outlier:None	smoker	deoxyribonucleotide_metabolic_process	0.23	0.590416448857	-0.0355949775143
Outlier:None	immunosup	response_to_extracellular_stimulus	0.92	0.649729903201	0.0300362469057
Outlier:Both	cellular_nitrogen_compound_metabolic_process	pantothenate_biosynthetic_process	0.0	1.09360352576e-124	0.956663604627
Outlier:Both	amine_biosynthetic_process	aromatic_compound_biosynthetic_process	0.0	7.42291243508e-91	0.912488302525
Outlier:HAllA	cysteine_metabolic_process	tRNA_aminoacylation_for_mitochondrial_protein_translation	0.0	0.66814032993	0.0283546454821
Outlier:HAllA	cellular_carbohydrate_catabolic_process	transcription_initiation	0.0	0.864657606305	0.0112754839081
Outlier:HAllA	nicotinamide_nucleotide_biosynthetic_process	purine_nucleoside_metabolic_process	0.0	0.87590270258	0.0103306920162
Outlier:Both	carboxylic_acid_biosynthetic_process	metabolic_process	0.0	5.70578881036e-86	0.902979925624
Outlier:HAllA	RNA_methylation	cellular_component_morphogenesis	0.0	0.779957869205	-0.0184801362964
Outlier:Both	tetrapyrrole_biosynthetic_process	vitamin_biosynthetic_process	0.0	6.26895214143e-84	0.898691025587
Outlier:HAllA	Mo_molybdopterin_cofactor_biosynthetic_process	amino_acid_activation	0.0	0.995497803304	-0.00037328717638
Outlier:Both	DNA_recombination	cellular_carbohydrate_catabolic_process	0.0	3.13361671878e-84	0.899336292878
Outlier:None	pancol	cell_wall_organization_or_biogenesis	0.85	0.973160466578	-0.00222573096815
Outlier:HAllA	organic_acid_transport	protein_amino_acid_dephosphorylation	0.0	0.883431373643	-0.00969932696486
Outlier:Both	nucleotide_metabolic_process	small_molecule_biosynthetic_process	0.0	3.18031436845e-84	0.899322573378
Outlier:HAllA	cellular_component_morphogenesis	macromolecule_biosynthetic_process	0.0	0.983798024086	0.00134342662776
Outlier:Both	glutamine_family_amino_acid_metabolic_process	organophosphate_metabolic_process	0.0	7.35993034842e-100	0.927541793091
Outlier:None	anaerobic_respiration	tRNA_modification	0.23	0.924263563257	-0.00628884128733
Outlier:HAllA	mitochondrion_organization	prosthetic_group_metabolic_process	0.0	0.819733218755	0.0150748631526
Outlier:Both	cellular_amino_acid_biosynthetic_process	indolalkylamine_biosynthetic_process	0.0	2.4545283735e-93	0.916936397476
Outlier:Both	glucose_catabolic_process	nucleobase__nucleoside__nucleotide_and_nucleic_acid_biosynthetic_process	0.0	4.56109976388e-100	0.927855488685
Outlier:Both	cell_wall_organization_or_biogenesis	tRNA_aminoacylation	0.0	6.6266155055e-94	0.917922357463
Outlier:HAllA	polysaccharide_catabolic_process	response_to_nutrient_levels	0.0	0.944376044277	-0.00461559946659
Outlier:Both	ribonucleoside_triphosphate_biosynthetic_process	tRNA_metabolic_process	0.0	7.50623650576e-101	0.929025820044
Outlier:None	gender	lipid_transport	0.55	0.789778417648	-0.0176351870372
Outlier:HAllA	cell_projection_assembly	fat_soluble_vitamin_biosynthetic_process	0.0	0.955215188655	-0.00371512815935
Outlier:None	stool	di___tri_valent_inorganic_cation_homeostasis	0.18	0.627943544034	0.0320515540065
Outlier:None	pancol	phosphate_metabolic_process	0.16	0.896599258569	0.00859712116629
Outlier:Both	ion_transmembrane_transport	purine_ribonucleoside_triphosphate_biosynthetic_process	0.0	4.85799866937e-142	0.969627107806
Outlier:HAllA	biosynthetic_process	ciliary_or_flagellar_motility	0.0	0.886633705228	-0.00943104405277
Outlier:HAllA	histidine_family_amino_acid_metabolic_process	locomotion	0.0	0.990822604379	0.000760931011163
Outlier:HAllA	multi_organism_process	pilus_assembly	0.0	0.859112319704	0.0117422191304
Outlier:HAllA	ATP_synthesis_coupled_electron_transport	purine_nucleoside_monophosphate_biosynthetic_process	0.0	0.675648829634	0.0276740780629
Outlier:None	antibiotics	fatty_acid_catabolic_process	0.39	0.97111364789	0.00239553929506
Outlier:None	age	nucleobase__nucleoside_and_nucleotide_biosynthetic_process	0.94	0.963277180054	0.00304582360459
Outlier:Both	cellular_amino_acid_metabolic_process	phospholipid_biosynthetic_process	0.0	1.16190675813e-95	0.9208906005
Outlier:Both	lysine_biosynthetic_process_via_diaminopimelate	tRNA_aminoacylation_for_protein_translation	0.0	7.41547788169e-85	0.90066354877
Outlier:HAllA	aminoglycan_biosynthetic_process	organic_acid_catabolic_process	0.0	0.565130075001	-0.0380405669571
Outlier:HAllA	cell_projection_assembly	di___tri_valent_inorganic_cation_homeostasis	0.0	0.995957630232	-0.000335161557074
Outlier:None	smoker	cellular_aldehyde_metabolic_process	0.63	0.627532561126	-0.03208985102
Outlier:HAllA	cellular_polysaccharide_biosynthetic_process	purine_nucleoside_monophosphate_metabolic_process	0.0	0.855665214876	0.0120326462712
Outlier:Both	cellular_cell_wall_organization_or_biogenesis	cellular_nitrogen_compound_metabolic_process	0.0	8.59560999772e-104	0.933245336777
Outlier:Both	biosynthetic_process	mitochondrial_translation	0.0	5.58640964206e-130	0.961125474915
Outlier:HAllA	proteolysis	vitamin_K_biosynthetic_process	0.0	0.747003264592	0.0213384202474
Outlier:HAllA	nucleotide_biosynthetic_process	polyamine_transport	0.0	0.71499883833	0.0241526765467
Outlier:None	antibiotics	autophagy	0.23	0.841199509144	0.0132540016628
Outlier:HAllA	cellular_homeostasis	lipopolysaccharide_metabolic_process	0.0	0.73472138519	0.0224135983279
Outlier:HAllA	ATP_metabolic_process	signaling	0.0	0.641144564429	0.0308270090354
Outlier:HAllA	histidine_biosynthetic_process	oligosaccharide_transport	0.0	0.700074302966	-0.0254797322883
Outlier:HAllA	peptidoglycan_based_cell_wall_biogenesis	signal_transmission	0.0	0.661905179093	0.0289220703979
Outlier:Both	chorismate_metabolic_process	indolalkylamine_biosynthetic_process	0.0	8.28500688146e-119	0.951087599114
Outlier:Both	cellular_component_macromolecule_biosynthetic_process	rRNA_modification	0.0	1.6385693818e-88	0.908055384931
Outlier:Both	aminoglycan_biosynthetic_process	tRNA_metabolic_process	0.0	1.1237598033e-148	0.973472302553
Outlier:None	smoker	glutathione_metabolic_process	0.82	0.63623277169	-0.0312813854153
Outlier:Both	cell_wall_macromolecule_biosynthetic_process	peptidoglycan_based_cell_wall_biogenesis	0.0	1.73501769519e-301	0.998787551362
Outlier:HAllA	DNA_metabolic_process	two_component_signal_transduction_system__phosphorelay_	0.0	0.972755735016	-0.00225930714787
Outlier:HAllA	cellular_metabolic_compound_salvage	two_component_signal_transduction_system__phosphorelay_	0.0	0.894299211122	-0.00878946514487
Outlier:Both	cellular_nitrogen_compound_metabolic_process	nucleobase__nucleoside_and_nucleotide_metabolic_process	0.0	1.26002147341e-112	0.944426226624
Outlier:Both	biosynthetic_process	ribosome_assembly	0.0	1.73878249202e-107	0.93817955997
Outlier:Both	macromolecule_metabolic_process	ribonucleotide_metabolic_process	0.0	1.69422720116e-90	0.911825283103
Outlier:HAllA	cellular_carbohydrate_catabolic_process	quinone_cofactor_biosynthetic_process	0.0	0.921192585562	-0.00654465444893
Outlier:Both	carboxylic_acid_metabolic_process	oxidation_reduction	0.0	2.00095808807e-84	0.899751387779
Outlier:Both	cellular_amino_acid_and_derivative_metabolic_process	glutamine_family_amino_acid_metabolic_process	0.0	2.94217806938e-114	0.94627025184
Outlier:None	age	menaquinone_biosynthetic_process	0.57	0.635312446421	-0.0313666850003
Outlier:Both	purine_ribonucleoside_metabolic_process	tRNA_processing	0.0	4.11822914212e-100	0.927922268894
Outlier:Both	cellular_component_movement	localization_of_cell	0.0	0.0	0.999563672557
Outlier:HAllA	mitochondrial_ATP_synthesis_coupled_electron_transport	nucleotide_metabolic_process	0.0	0.874364985402	0.0104597603526
Outlier:Both	amine_metabolic_process	nitrogen_compound_metabolic_process	0.0	1.70278408962e-149	0.973911611186
Outlier:Both	cell_wall_macromolecule_biosynthetic_process	gluconeogenesis	0.0	4.67029037582e-112	0.943768011522
Outlier:Both	glycolysis	purine_ribonucleotide_metabolic_process	0.0	2.79133803808e-83	0.897286329122
Outlier:Both	one_carbon_metabolic_process	ribonucleoside_triphosphate_biosynthetic_process	0.0	1.1536598057e-82	0.895932576159
Outlier:Both	pantothenate_metabolic_process	protein_metabolic_process	0.0	9.59702750111e-129	0.960127982791
Outlier:HAllA	electron_transport_chain	ribosome_assembly	0.0	0.898184863407	0.00846456536156
Outlier:Both	cellular_cell_wall_macromolecule_metabolic_process	peptidoglycan_based_cell_wall_biogenesis	0.0	1.73501769519e-301	0.998787551362
Outlier:Both	macromolecule_biosynthetic_process	protein_metabolic_process	0.0	8.8542815511e-186	0.987508135228
Outlier:Both	sulfur_amino_acid_biosynthetic_process	transport	0.0	3.79361996928e-85	0.901274491335
Outlier:Both	cellular_aldehyde_metabolic_process	organic_acid_catabolic_process	0.0	2.99320541735e-101	0.929614527374
Outlier:HAllA	aminoglycan_biosynthetic_process	cellular_response_to_starvation	0.0	0.893510150187	0.00885546815572
Outlier:Both	RNA_modification	cell_wall_organization_or_biogenesis	0.0	6.55143513259e-96	0.92130203099
Outlier:None	gender	sulfur_compound_biosynthetic_process	0.83	0.624944191227	0.0323312921808
Outlier:HAllA	carbohydrate_transport	cellular_cation_homeostasis	0.0	0.847333151094	-0.0127356073071
Outlier:Both	nucleobase__nucleoside__nucleotide_and_nucleic_acid_metabolic_process	nucleobase__nucleoside_and_nucleotide_interconversion	0.0	8.66130221982e-171	0.983076090819
Outlier:Both	nucleobase__nucleoside_and_nucleotide_metabolic_process	peptidoglycan_based_cell_wall_biogenesis	0.0	4.46058694509e-115	0.947172276761
Outlier:Both	cell_wall_biogenesis	cellular_metabolic_compound_salvage	0.0	3.138643585e-109	0.940375889756
Outlier:HAllA	fatty_acid_metabolic_process	response_to_external_stimulus	0.0	0.753511109505	-0.0207709920537
Outlier:Both	NADP_metabolic_process	pyridine_nucleotide_metabolic_process	0.0	5.67277684377e-112	0.943669630243
Outlier:HAllA	nucleoside_metabolic_process	signaling_process	0.0	0.62971827921	0.0318862995489
Outlier:Both	cellular_nitrogen_compound_biosynthetic_process	response_to_stress	0.0	2.93882380625e-119	0.951539371425
Outlier:Both	biological_process	metabolic_process	0.0	4.52649045717e-82	0.894610530951
Outlier:None	gender	pigment_metabolic_process	0.7	0.726204538448	0.0231626319288
Outlier:Both	amino_acid_activation	ribonucleotide_biosynthetic_process	0.0	4.81774302074e-148	0.973128304295
Outlier:Both	ATP_metabolic_process	aminoglycan_biosynthetic_process	0.0	2.28894064742e-88	0.907773181494
Outlier:HAllA	anaerobic_respiration	purine_nucleoside_metabolic_process	0.0	0.704689344897	-0.0250683084547
Outlier:HAllA	cell_wall_biogenesis	cellular_response_to_starvation	0.0	0.609169470891	0.033812197857
Outlier:Both	mitochondrion_organization	nucleoside_metabolic_process	0.0	1.45020336125e-132	0.963132288318
Outlier:Both	cellular_biosynthetic_process	nucleobase_metabolic_process	0.0	1.42837489328e-100	0.928610802455
Outlier:HAllA	cell_redox_homeostasis	ubiquinone_metabolic_process	0.0	0.636075825613	0.0312959281713
Outlier:HAllA	lipopolysaccharide_biosynthetic_process	nucleoside_monophosphate_metabolic_process	0.0	0.660659701563	-0.0290356666972
Outlier:None	smoker	nucleobase_biosynthetic_process	0.83	0.631542841253	-0.0317166114819
Outlier:Both	cellular_chemical_homeostasis	cellular_di___tri_valent_inorganic_cation_homeostasis	0.0	1.15756400469e-114	0.94671825675
Outlier:Both	cellular_carbohydrate_metabolic_process	nitrogen_compound_metabolic_process	0.0	4.67452417332e-94	0.918183048382
Outlier:Both	gluconeogenesis	nucleobase__nucleoside_and_nucleotide_metabolic_process	0.0	1.99477988499e-94	0.918815592681
Outlier:HAllA	aromatic_amino_acid_family_metabolic_process	polyamine_metabolic_process	0.0	0.744871069849	0.0215246671544
Outlier:Both	glycolysis	glycosaminoglycan_biosynthetic_process	0.0	1.00752984677e-91	0.914071251732
Outlier:None	antibiotics	respiratory_electron_transport_chain	0.56	0.908396385291	0.00761167209314
Outlier:Both	amino_acid_activation	nucleotide_biosynthetic_process	0.0	2.52651573011e-168	0.982208388551
Outlier:Both	ATP_biosynthetic_process	cellular_cell_wall_organization_or_biogenesis	0.0	3.22296897696e-87	0.905507908173
Outlier:HAllA	chemotaxis	organic_acid_metabolic_process	0.0	0.783758597734	-0.0181527778188
Outlier:HAllA	cell_projection_organization	response_to_extracellular_stimulus	0.0	0.848734258396	0.0126173006108
Outlier:HAllA	mitochondrial_electron_transport__NADH_to_ubiquinone	mitochondrion_organization	0.0	0.995923145872	-0.000338020753974
Outlier:Both	cell_wall_macromolecule_metabolic_process	translation	0.0	5.95331597762e-139	0.967649059509
Outlier:Both	ribonucleoside_monophosphate_metabolic_process	ribonucleotide_biosynthetic_process	0.0	1.96752510694e-98	0.925348876009
Outlier:HAllA	cell_projection_assembly	histidine_metabolic_process	0.0	0.668114362473	0.0283570043053
Outlier:Both	amine_metabolic_process	histidine_biosynthetic_process	0.0	9.74036912739e-112	0.943395193256
Outlier:None	smoker	response_to_external_stimulus	0.55	0.931667058881	-0.00567250486442
Outlier:HAllA	biotin_metabolic_process	purine_ribonucleoside_triphosphate_biosynthetic_process	0.0	0.868540980569	0.0109489614417
Outlier:Both	ion_transmembrane_transport	nucleoside_triphosphate_metabolic_process	0.0	6.47400989721e-143	0.970165055657
Outlier:Both	aromatic_compound_biosynthetic_process	cofactor_metabolic_process	0.0	2.30082918217e-82	0.895267163734
Outlier:HAllA	behavior	carboxylic_acid_metabolic_process	0.0	0.797893251422	-0.0169391523905
Outlier:Both	nucleoside_phosphate_metabolic_process	tRNA_metabolic_process	0.0	2.0319840306e-131	0.962255843722
Outlier:None	antibiotics	lysine_biosynthetic_process	0.7	0.982658347255	-0.00143794003162
Outlier:None	age	sulfur_amino_acid_metabolic_process	0.18	0.92025574285	-0.00662271284885
Outlier:HAllA	peptidoglycan_based_cell_wall_biogenesis	sodium_ion_transport	0.0	0.920947378755	-0.00656508437516
Outlier:HAllA	flagellum_assembly	response_to_oxidative_stress	0.0	0.597890764504	-0.0348814098059
Outlier:HAllA	drug_transmembrane_transport	nucleobase__nucleoside__nucleotide_and_nucleic_acid_catabolic_process	0.0	0.577217032055	0.0368653194581
Outlier:Both	RNA_methylation	primary_metabolic_process	0.0	7.79879746965e-104	0.933304017302
Outlier:HAllA	nucleobase__nucleoside__nucleotide_and_nucleic_acid_biosynthetic_process	prosthetic_group_metabolic_process	0.0	0.655167573298	-0.0295376097304
Outlier:HAllA	energy_reserve_metabolic_process	heme_biosynthetic_process	0.0	0.728310444897	-0.022977152005
Outlier:Both	amine_metabolic_process	carboxylic_acid_metabolic_process	0.0	5.57786970928e-93	0.916311991805
Outlier:None	smoker	ATP_metabolic_process	0.79	0.658827020107	-0.0292029751525
Outlier:Both	hexose_catabolic_process	nucleobase__nucleoside__nucleotide_and_nucleic_acid_metabolic_process	0.0	2.06995739228e-94	0.918788220635
Outlier:HAllA	nucleoside_monophosphate_metabolic_process	oligosaccharide_biosynthetic_process	0.0	0.791595913452	-0.0174791287826
Outlier:Both	heme_biosynthetic_process	heme_metabolic_process	0.0	0.0	1.0
Outlier:Both	protein_transport	proteolysis	0.0	4.8182605559e-104	0.93359370601
Outlier:HAllA	DNA_duplex_unwinding	hexose_transport	0.0	0.87495343519	-0.0104103641564
Outlier:Both	alcohol_metabolic_process	oxidoreduction_coenzyme_metabolic_process	0.0	9.37612955251e-97	0.922681480566
Outlier:None	antibiotics	cation_transport	0.65	0.760571562618	0.0201570927357
Outlier:Both	diaminopimelate_metabolic_process	macromolecule_biosynthetic_process	0.0	1.03852184045e-86	0.904487101616
Outlier:Both	ATP_biosynthetic_process	ribonucleoside_triphosphate_biosynthetic_process	0.0	3.19474370611e-107	0.937839532621
Outlier:HAllA	cellular_aldehyde_metabolic_process	lipid_localization	0.0	0.801785959939	-0.0166059275025
Outlier:Both	histidine_metabolic_process	oxoacid_metabolic_process	0.0	3.86519424184e-90	0.911157359381
Outlier:Both	tRNA_processing	transcription_termination	0.0	3.82513091641e-101	0.929457986957
Outlier:HAllA	cell_projection_assembly	translation	0.0	0.64813287552	0.0301830168451
Outlier:None	smoker	glucan_metabolic_process	0.67	0.568167673688	0.0377441020389
Outlier:Both	cell_wall_macromolecule_biosynthetic_process	cellular_protein_complex_disassembly	0.0	1.09035652985e-167	0.981977658481
Outlier:Both	cellular_metabolic_compound_salvage	nucleotide_biosynthetic_process	0.0	5.81263131846e-91	0.912683764502
Outlier:Both	carbohydrate_metabolic_process	macromolecule_metabolic_process	0.0	9.74376486665e-88	0.906539678495
Outlier:Both	cellular_nitrogen_compound_metabolic_process	protein_complex_disassembly	0.0	2.29212570755e-84	0.89962586161
Outlier:Both	hexose_biosynthetic_process	protein_metabolic_process	0.0	1.62057864785e-96	0.922295779988
Outlier:Both	arginine_biosynthetic_process	pyridine_nucleotide_biosynthetic_process	0.0	1.12657047068e-82	0.895955399832
Outlier:Both	nucleoside_metabolic_process	purine_base_biosynthetic_process	0.0	1.18541998003e-89	0.910241298151
Outlier:Both	nucleotide_biosynthetic_process	ribosome_assembly	0.0	2.39587110642e-122	0.954526226067
Outlier:None	age	coenzyme_biosynthetic_process	0.94	0.570831309423	-0.0374847546554
Outlier:Both	glycosaminoglycan_biosynthetic_process	primary_metabolic_process	0.0	7.63134999973e-84	0.898507231111
Outlier:HAllA	cellular_ion_homeostasis	organic_anion_transport	0.0	0.635729831228	-0.0313279936174
Outlier:HAllA	RNA_methylation	cell_projection_organization	0.0	0.793981862738	-0.0172744070813
Outlier:HAllA	ATP_synthesis_coupled_electron_transport	ion_transmembrane_transport	0.0	0.91977079334	0.00666312277807
Outlier:Both	glycolysis	nucleobase__nucleoside_and_nucleotide_biosynthetic_process	0.0	1.63127113556e-104	0.934240482802
Outlier:Both	amino_acid_activation	cell_wall_biogenesis	0.0	9.13524534891e-131	0.961747343298
Outlier:HAllA	fatty_acid_metabolic_process	protein_folding	0.0	0.969351549912	0.00254173912078
Outlier:Both	purine_ribonucleotide_biosynthetic_process	tRNA_aminoacylation_for_mitochondrial_protein_translation	0.0	1.00276305281e-140	0.968800495272
Outlier:HAllA	response_to_toxin	tricarboxylic_acid_cycle	0.0	0.95991366687	0.00332502008461
Outlier:Both	cell_communication	cellular_response_to_extracellular_stimulus	0.0	0.0	1.0
Outlier:HAllA	cellular_component_assembly	nucleoside_monophosphate_biosynthetic_process	0.0	0.713341455043	0.0242995616672
Outlier:Both	glutamine_family_amino_acid_biosynthetic_process	phosphorus_metabolic_process	0.0	2.59112310713e-93	0.916895353114
Outlier:Both	cofactor_metabolic_process	pigment_metabolic_process	0.0	9.20379910666e-95	0.919385703404
Outlier:HAllA	membrane_lipid_metabolic_process	sporulation	0.0	0.634004571263	-0.0314879936416
Outlier:Both	nucleoside_phosphate_metabolic_process	protein_metabolic_process	0.0	1.85096887132e-143	0.970494376287
Outlier:HAllA	cellular_amino_acid_derivative_catabolic_process	translation	0.0	0.838369837397	-0.0134934267459
Outlier:HAllA	polysaccharide_catabolic_process	pyridine_nucleotide_biosynthetic_process	0.0	0.671140548382	-0.0280823528855
Outlier:None	lipid_localization	spore_germination	0.72	0.900434706964	0.00827653731672
Outlier:HAllA	peptide_biosynthetic_process	tRNA_aminoacylation_for_protein_translation	0.0	0.953362938713	0.00386895241146
Outlier:None	gender	regulation_of_RNA_metabolic_process	0.69	0.980188454876	-0.00164277847902
Outlier:HAllA	glutamine_family_amino_acid_metabolic_process	monosaccharide_transport	0.0	0.878007377743	0.0101540992569
Outlier:Both	mitochondrion_organization	pantothenate_biosynthetic_process	0.0	7.23857254906e-105	0.934721417414
Outlier:HAllA	protein_complex_disassembly	two_component_signal_transduction_system__phosphorelay_	0.0	0.822712943476	0.0148214622171
Outlier:HAllA	mitochondrial_translation	signaling	0.0	0.627471325172	0.0320955581437
Outlier:HAllA	cell_projection_organization	glycine_metabolic_process	0.0	0.667623065414	0.028401639343
Outlier:HAllA	stool	nucleobase__nucleoside__nucleotide_and_nucleic_acid_biosynthetic_process	0.0	0.609147638827	-0.0338142589666
Outlier:HAllA	tRNA_aminoacylation	ubiquinone_biosynthetic_process	0.0	0.838501890566	0.013482249538
Outlier:Both	cellular_amino_acid_derivative_catabolic_process	organic_acid_catabolic_process	0.0	1.46991385699e-90	0.91193976245
Outlier:None	immunosup	carboxylic_acid_transport	0.56	0.735174577296	0.0223738220687
Outlier:HAllA	establishment_of_protein_localization	iron_ion_homeostasis	0.0	0.770323948472	-0.0193119489385
Outlier:HAllA	pentose_metabolic_process	protein_secretion	0.0	0.768823294673	-0.0194417887424
Outlier:None	age	purine_ribonucleotide_biosynthetic_process	0.31	0.769112757063	-0.019416738053
Outlier:HAllA	deoxyribonucleotide_metabolic_process	drug_transmembrane_transport	0.0	0.811274986551	0.0157953779595
Outlier:Both	DNA_recombination	nucleoside_phosphate_metabolic_process	0.0	1.06450923673e-141	0.969415065122
Outlier:Both	organophosphate_metabolic_process	response_to_abiotic_stimulus	0.0	1.29529530698e-84	0.900152100802
Outlier:Both	cellular_ion_homeostasis	chemical_homeostasis	0.0	1.41661992974e-188	0.988195123201
Outlier:Both	histidine_family_amino_acid_biosynthetic_process	translational_elongation	0.0	5.02688104254e-99	0.926267813898
Outlier:Both	aerobic_respiration	cellular_catabolic_process	0.0	1.69423199999e-103	0.932834536562
Outlier:HAllA	cytochrome_complex_assembly	pilus_organization	0.0	0.748397449906	-0.0212167292802
Outlier:Both	aminoglycan_biosynthetic_process	nucleoside_metabolic_process	0.0	1.60320862103e-171	0.983325654515
Outlier:HAllA	pilus_assembly	response_to_stress	0.0	0.770945645994	0.0192581800076
Outlier:Both	nucleobase__nucleoside__nucleotide_and_nucleic_acid_biosynthetic_process	nucleobase_biosynthetic_process	0.0	3.93878465371e-88	0.907312994095
Outlier:Both	response_to_stress	translational_elongation	0.0	3.95023430185e-124	0.956163783177
Outlier:Both	cellular_metabolic_process	tRNA_metabolic_process	0.0	5.5157538109e-84	0.8988104661
Outlier:Both	membrane_lipid_biosynthetic_process	membrane_lipid_metabolic_process	0.0	0.0	1.0
Outlier:Both	purine_ribonucleotide_metabolic_process	tRNA_aminoacylation_for_protein_translation	0.0	1.06070961415e-133	0.963980139235
Outlier:Both	cellular_nitrogen_compound_metabolic_process	response_to_stress	0.0	3.25545049573e-99	0.926557921734
Outlier:Both	nucleotide_biosynthetic_process	nucleotide_metabolic_process	0.0	1.83826429284e-220	0.993800276187
Outlier:None	antibiotics	RNA_methylation	0.46	0.942587772635	0.00476423892431
Outlier:Both	cellular_biosynthetic_process	cellular_nitrogen_compound_biosynthetic_process	0.0	6.05270742565e-132	0.962660533059
Outlier:HAllA	ATP_biosynthetic_process	prosthetic_group_metabolic_process	0.0	0.968414421248	-0.00261949689691
Outlier:HAllA	nucleobase_biosynthetic_process	sodium_ion_transport	0.0	0.70800156276	0.0247736232632
Outlier:Both	cellular_component_macromolecule_biosynthetic_process	ribonucleotide_metabolic_process	0.0	1.85212666112e-88	0.90795206074
Outlier:Both	sulfur_compound_biosynthetic_process	sulfur_metabolic_process	0.0	1.82192923876e-136	0.9659621079
Outlier:Both	RNA_methylation	nucleoside_triphosphate_metabolic_process	0.0	4.01691917885e-84	0.899105711543
Outlier:HAllA	mitochondrial_ATP_synthesis_coupled_electron_transport	purine_nucleoside_monophosphate_biosynthetic_process	0.0	0.675648829634	0.0276740780629
Outlier:Both	aromatic_amino_acid_family_metabolic_process	indole_and_derivative_metabolic_process	0.0	1.97877817667e-123	0.955528351177
Outlier:HAllA	Mo_molybdopterin_cofactor_metabolic_process	cell_wall_biogenesis	0.0	0.756589533419	0.0205031106752
Outlier:Both	nucleoside_triphosphate_metabolic_process	purine_ribonucleotide_biosynthetic_process	0.0	6.61192568442e-167	0.981689100825
Outlier:None	pancol	lysine_biosynthetic_process	0.86	0.930548167218	0.00576561922304
Outlier:Both	aminoglycan_biosynthetic_process	macromolecule_biosynthetic_process	0.0	1.09162322451e-160	0.979224855337
Outlier:Both	glycosaminoglycan_biosynthetic_process	mitochondrial_translation	0.0	4.86760661794e-130	0.961173136739
Outlier:Both	RNA_methylation	cellular_cell_wall_macromolecule_metabolic_process	0.0	1.3769141724e-88	0.908201906658
Outlier:HAllA	ciliary_or_flagellar_motility	response_to_temperature_stimulus	0.0	0.61693016134	0.0330815765416
Outlier:Both	glycolysis	purine_base_biosynthetic_process	0.0	4.92274758318e-101	0.929296584378
Outlier:Both	amino_acid_activation	diaminopimelate_metabolic_process	0.0	7.41547788169e-85	0.90066354877
Outlier:Both	cellular_aromatic_compound_metabolic_process	heterocycle_metabolic_process	0.0	1.14116921049e-82	0.895943033226
Outlier:HAllA	flagellum_organization	glycosaminoglycan_biosynthetic_process	0.0	0.79399798058	0.0172730246825
Outlier:Both	amine_biosynthetic_process	coenzyme_metabolic_process	0.0	8.05390513926e-104	0.933284607706
Outlier:Both	cellular_cell_wall_macromolecule_metabolic_process	nucleobase__nucleoside_and_nucleotide_biosynthetic_process	0.0	2.02233438731e-121	0.953650733398
Outlier:Both	ribonucleoside_metabolic_process	ribosome_assembly	0.0	1.92962666538e-122	0.954614100799
Outlier:Both	cellular_nitrogen_compound_biosynthetic_process	nucleobase__nucleoside_and_nucleotide_metabolic_process	0.0	1.9680368804e-83	0.897616871841
Outlier:None	pancol	cellular_component_macromolecule_biosynthetic_process	0.71	0.866181142783	-0.011147349584
Outlier:Both	cell_wall_organization_or_biogenesis	macromolecule_metabolic_process	0.0	2.62935833484e-136	0.965850983557
