Type	Var1	Var2	pPerm	pPearson	rPearson
Outlier:Both	carboxylic_acid_metabolic_process	indole_derivative_biosynthetic_process	0.0	2.82720043581e-76	0.880724910483
Outlier:Both	metabolic_process	small_molecule_metabolic_process	0.0	4.9365976799e-125	0.956970226243
Outlier:Both	glutamine_family_amino_acid_metabolic_process	nucleobase_metabolic_process	0.0	7.91390984267e-74	0.874286160787
Outlier:HAllA	nucleobase__nucleoside_and_nucleotide_interconversion	ubiquinone_biosynthetic_process	0.0	0.284013789911	0.0707849399386
Outlier:Both	anaerobic_respiration	quinone_cofactor_metabolic_process	0.0	2.05416387354e-77	0.883599878723
Outlier:HAllA	cell_wall_biogenesis	locomotory_behavior	0.0	0.255564774439	0.0751066698814
Outlier:Both	amine_biosynthetic_process	pyrimidine_nucleotide_metabolic_process	0.0	6.60503561098e-80	0.889638369356
Outlier:Both	organic_acid_metabolic_process	translational_elongation	0.0	6.74636649652e-116	0.948059861056
Outlier:HAllA	NADP_metabolic_process	signal_transmission	0.0	0.493128868418	-0.0453147687211
Outlier:HAllA	cell_motility	transcription_termination	0.0	0.365679333038	0.0597891401746
Outlier:HAllA	flagellum_assembly	lipid_metabolic_process	0.0	0.554874324045	-0.0390472004064
Outlier:Pearson	phospholipid_biosynthetic_process	pyridine_nucleotide_metabolic_process	0.35	4.2998405909e-61	0.834101483596
Outlier:HAllA	monocarboxylic_acid_metabolic_process	oligosaccharide_biosynthetic_process	0.0	0.633680556693	-0.0315180630554
Outlier:None	pancol	ribonucleoside_biosynthetic_process	0.61	0.767974467706	0.0195152640207
Outlier:Both	alcohol_catabolic_process	diaminopimelate_metabolic_process	0.0	1.19648091151e-64	0.846572849986
Outlier:HAllA	DNA_metabolic_process	cellular_amino_acid_derivative_catabolic_process	0.0	0.945621991531	-0.00451205122808
Outlier:HAllA	branched_chain_family_amino_acid_catabolic_process	localization	0.0	0.849983339816	-0.0125118644811
Outlier:Both	coenzyme_metabolic_process	tryptophan_metabolic_process	0.0	6.08594266541e-62	0.837178245758
Outlier:Both	lysine_metabolic_process	translational_elongation	0.0	1.67033415545e-73	0.873404914688
Outlier:Both	cellular_cell_wall_organization_or_biogenesis	proton_transport	0.0	2.30629271597e-90	0.911576143352
Outlier:HAllA	aromatic_amino_acid_family_metabolic_process	purine_nucleoside_biosynthetic_process	0.0	0.836720217127	0.0136330858143
Outlier:None	gender	fat_soluble_vitamin_biosynthetic_process	0.64	0.597046074815	-0.0349618481864
Outlier:HAllA	cellular_component_morphogenesis	tRNA_aminoacylation_for_mitochondrial_protein_translation	0.0	0.215449847	-0.0818087911634
Outlier:HAllA	cytokinetic_process	response_to_abiotic_stimulus	0.0	0.954199338907	-0.003799489157
Outlier:HAllA	glycolysis	locomotion	0.0	0.472129344266	-0.047539096372
Outlier:None	antibiotics	nucleobase__nucleoside_and_nucleotide_catabolic_process	0.4	0.687555474245	-0.0266007711309
Outlier:Both	protein_metabolic_process	rRNA_modification	0.0	1.35464556217e-76	0.881539229274
Outlier:Pearson	histidine_biosynthetic_process	metabolic_process	0.44	3.17312575781e-81	0.892696366355
Outlier:HAllA	cellular_glucan_metabolic_process	chromatin_assembly	0.0	0.917054649557	-0.00688950001871
Outlier:HAllA	cytochrome_complex_assembly	ion_transmembrane_transport	0.0	0.375756857095	-0.0585450994262
Outlier:Both	aminoglycan_metabolic_process	peptidoglycan_metabolic_process	0.0	1.48606833341e-237	0.995607544653
Outlier:Both	NADP_metabolic_process	cellular_carbohydrate_metabolic_process	0.0	2.49922928617e-85	0.901652895467
Outlier:Both	cellular_component_macromolecule_biosynthetic_process	diaminopimelate_metabolic_process	0.0	5.77367521191e-71	0.866274627118
Outlier:Both	aminoglycan_biosynthetic_process	rRNA_modification	0.0	4.44708813986e-88	0.907209756618
Outlier:HAllA	pilus_organization	tRNA_aminoacylation_for_mitochondrial_protein_translation	0.0	0.826717085641	0.0144812823254
Outlier:HAllA	cell_wall_macromolecule_metabolic_process	sodium_ion_transport	0.0	0.889186895958	-0.00921725502237
Outlier:HAllA	response_to_temperature_stimulus	secretion	0.0	0.376655140884	0.0584352106769
Outlier:Both	cellular_nitrogen_compound_biosynthetic_process	coenzyme_metabolic_process	0.0	1.88596758015e-68	0.858783639765
Outlier:Both	ribonucleoside_monophosphate_metabolic_process	tRNA_aminoacylation_for_protein_translation	0.0	1.53465298861e-69	0.862084404151
Outlier:Both	cell_projection_assembly	localization_of_cell	0.0	5.88481011234e-115	0.94704076366
Outlier:Both	dicarboxylic_acid_metabolic_process	tryptophan_biosynthetic_process	0.0	1.07806223844e-81	0.893762034497
Outlier:HAllA	aromatic_compound_catabolic_process	carbohydrate_biosynthetic_process	0.0	0.284971406034	-0.0706446853567
Outlier:HAllA	phosphorus_metabolic_process	purine_ribonucleoside_biosynthetic_process	0.0	0.888171283078	0.00930228483534
Outlier:Both	organic_acid_metabolic_process	small_molecule_biosynthetic_process	0.0	8.78244487014e-96	0.921091864094
Outlier:Both	NADPH_regeneration	nucleotide_metabolic_process	0.0	2.30119040876e-95	0.920396956344
Outlier:HAllA	biotin_biosynthetic_process	nucleoside_triphosphate_metabolic_process	0.0	0.506059716298	0.0439702004934
Outlier:HAllA	cellular_cell_wall_organization_or_biogenesis	vitamin_K_biosynthetic_process	0.0	0.479259692022	-0.0467779415682
Outlier:Both	cellular_amine_metabolic_process	nicotinamide_nucleotide_metabolic_process	0.0	1.64423846567e-87	0.90608985807
Outlier:Both	biosynthetic_process	hexose_catabolic_process	0.0	4.10826277526e-92	0.914772517189
Outlier:HAllA	menaquinone_biosynthetic_process	tRNA_aminoacylation	0.0	0.402344448729	-0.0553576425985
Outlier:HAllA	cellular_cell_wall_macromolecule_metabolic_process	cofactor_catabolic_process	0.0	0.293958790464	0.0693435138716
Outlier:HAllA	DNA_geometric_change	establishment_or_maintenance_of_cell_polarity	0.0	0.229405975986	-0.0793843676925
Outlier:Both	coenzyme_biosynthetic_process	group_transfer_coenzyme_metabolic_process	0.0	5.13994017877e-62	0.837441125665
Outlier:Both	nucleobase_metabolic_process	purine_nucleoside_triphosphate_biosynthetic_process	0.0	1.39195052717e-66	0.852922543039
Outlier:HAllA	lipid_catabolic_process	translation	0.0	0.974498945376	-0.00211469593606
Outlier:HAllA	aerobic_respiration	cell_motility	0.0	0.560608933128	-0.0384832375285
Outlier:None	antibiotics	lipid_metabolic_process	0.11	0.615354937	0.0332295471076
Outlier:Both	peptidoglycan_biosynthetic_process	ribonucleoside_triphosphate_biosynthetic_process	0.0	6.27040840968e-71	0.866170902198
Outlier:Both	cation_transport	transmembrane_transport	0.0	6.41536983035e-65	0.847479204353
Outlier:Both	response_to_extracellular_stimulus	small_molecule_metabolic_process	0.0	2.72267131656e-83	0.897309924076
Outlier:Both	histidine_biosynthetic_process	pyruvate_metabolic_process	0.0	4.61954428701e-93	0.916455817913
Outlier:Both	diaminopimelate_metabolic_process	ribosome_assembly	0.0	5.05125276642e-77	0.882621745407
Outlier:Both	peptidoglycan_based_cell_wall_biogenesis	primary_metabolic_process	0.0	7.63134999973e-84	0.898507231111
Outlier:Both	methionine_metabolic_process	transport	0.0	3.94303343005e-62	0.837852678196
Outlier:HAllA	cellular_response_to_starvation	protein_localization	0.0	0.579995856717	0.0365967686832
Outlier:Both	DNA_conformation_change	nitrogen_compound_metabolic_process	0.0	1.44030211039e-72	0.87082583268
Outlier:HAllA	cellular_di___tri_valent_inorganic_cation_homeostasis	membrane_lipid_metabolic_process	0.0	0.323776870203	0.0652064292042
Outlier:Both	NADP_metabolic_process	macromolecule_biosynthetic_process	0.0	1.5077001245e-74	0.876218732092
Outlier:HAllA	cellular_component_macromolecule_biosynthetic_process	organic_acid_catabolic_process	0.0	0.540793254013	-0.0404441698852
Outlier:HAllA	glutamine_family_amino_acid_catabolic_process	pantothenate_biosynthetic_process	0.0	0.432389277023	0.0519031567103
Outlier:HAllA	drug_transmembrane_transport	monosaccharide_metabolic_process	0.0	0.221430809134	-0.0807565040315
Outlier:Both	nucleobase__nucleoside__nucleotide_and_nucleic_acid_biosynthetic_process	rRNA_modification	0.0	7.36008433637e-89	0.908727384258
Outlier:None	smoker	DNA_recombination	0.55	0.793579211482	-0.0173089442012
Outlier:Both	cellular_metabolic_process	primary_metabolic_process	0.0	2.64190534219e-211	0.992542041106
Outlier:Both	DNA_metabolic_process	rRNA_modification	0.0	1.11871910893e-95	0.920917868937
Outlier:Both	ion_transmembrane_transport	tRNA_metabolic_process	0.0	4.46328016921e-96	0.921576378761
Outlier:HAllA	pyridine_nucleotide_metabolic_process	sodium_ion_transport	0.0	0.6039879933	0.0343022902175
Outlier:Both	cellular_nitrogen_compound_metabolic_process	tRNA_aminoacylation_for_mitochondrial_protein_translation	0.0	9.63610908615e-89	0.908501723874
Outlier:Both	cellular_amino_acid_derivative_biosynthetic_process	histidine_family_amino_acid_biosynthetic_process	0.0	6.12953843265e-91	0.912641371173
Outlier:HAllA	cell_motility	cellular_amino_acid_metabolic_process	0.0	0.672463590822	0.0279624271375
Outlier:HAllA	cellular_cation_homeostasis	hexose_transport	0.0	0.731695307536	0.0226794017413
Outlier:HAllA	DNA_duplex_unwinding	lipid_transport	0.0	0.236125885674	0.0782541534583
Outlier:Both	cellular_amino_acid_catabolic_process	serine_family_amino_acid_metabolic_process	0.0	1.06756855193e-87	0.906461317045
Outlier:Both	aromatic_amino_acid_family_biosynthetic_process	indole_derivative_biosynthetic_process	0.0	1.60735275466e-192	0.989100368444
Outlier:None	antibiotics	cellular_biosynthetic_process	0.66	0.877787460803	0.0101725480021
Outlier:HAllA	fat_soluble_vitamin_metabolic_process	polyamine_metabolic_process	0.0	0.325856657038	0.0649273243258
Outlier:HAllA	monosaccharide_catabolic_process	quinone_cofactor_biosynthetic_process	0.0	0.932289481159	0.00562071161837
Outlier:None	age	aminoglycan_biosynthetic_process	0.23	0.44947954309	0.0499998724875
Outlier:Both	cellular_ketone_metabolic_process	oxoacid_metabolic_process	0.0	1.38864550597e-299	0.998740216096
Outlier:Both	DNA_conformation_change	ribonucleoside_triphosphate_metabolic_process	0.0	8.69156664674e-73	0.871435514057
Outlier:HAllA	asexual_sporulation	tricarboxylic_acid_cycle	0.0	0.827367758695	0.0144260392532
Outlier:Both	cellular_component_macromolecule_biosynthetic_process	tRNA_aminoacylation_for_mitochondrial_protein_translation	0.0	7.56724323518e-85	0.900645019901
Outlier:HAllA	cellular_iron_ion_homeostasis	signal_transmission	0.0	0.692248882945	0.0261796116428
Outlier:HAllA	glutathione_metabolic_process	sporulation	0.0	0.289105864504	0.0700427485443
Outlier:Both	carboxylic_acid_biosynthetic_process	cellular_nitrogen_compound_metabolic_process	0.0	3.63393654125e-67	0.85478042057
Outlier:None	smoker	disaccharide_metabolic_process	0.81	0.282753508947	0.0709700090681
Outlier:Both	amino_acid_activation	lysine_biosynthetic_process	0.0	6.88135495618e-76	0.879732377005
Outlier:Both	cellular_metabolic_compound_salvage	monosaccharide_catabolic_process	0.0	1.31960616654e-98	0.925619100811
Outlier:Both	carbohydrate_metabolic_process	nucleoside_phosphate_metabolic_process	0.0	4.28877648853e-68	0.857684130186
Outlier:None	immunosup	response_to_stress	0.06	0.947040634165	0.0043941639698
Outlier:HAllA	cellular_cell_wall_macromolecule_metabolic_process	response_to_starvation	0.0	0.874599286133	0.0104400917713
Outlier:None	cell_motility	macromolecule_methylation	0.07	0.562565741021	0.0382914347549
Outlier:HAllA	cellular_nitrogen_compound_catabolic_process	regulation_of_cell_morphogenesis	0.0	0.337305111126	0.0634111337997
Outlier:HAllA	amide_biosynthetic_process	cellular_glucan_metabolic_process	0.0	0.421176404041	-0.0531754570309
Outlier:HAllA	patient	response_to_stress	0.0	0.984866632086	0.00125480944054
Outlier:Both	nucleotide_biosynthetic_process	tRNA_aminoacylation	0.0	2.52651573011e-168	0.982208388551
Outlier:Both	alcohol_metabolic_process	deoxyribonucleotide_metabolic_process	0.0	8.10227980233e-73	0.871520015207
Outlier:None	pancol	histidine_biosynthetic_process	0.93	0.719129144693	-0.0237871419524
Outlier:Both	cation_transport	establishment_of_localization	0.0	1.6229080684e-77	0.883854610095
Outlier:Both	biotin_metabolic_process	cysteine_metabolic_process	0.0	6.6446974126e-69	0.860166502605
Outlier:Both	coenzyme_metabolic_process	glutamate_metabolic_process	0.0	3.65751936847e-68	0.857897937196
Outlier:None	age	energy_reserve_metabolic_process	0.79	0.442172775498	0.0508084720171
Outlier:HAllA	indolalkylamine_metabolic_process	two_component_signal_transduction_system__phosphorelay_	0.0	0.51301306442	0.0432546223746
Outlier:HAllA	catabolic_process	phosphoenolpyruvate_dependent_sugar_phosphotransferase_system	0.0	0.222889867669	-0.0805028788259
Outlier:HAllA	organic_acid_transport	vitamin_K_metabolic_process	0.0	0.49234818317	-0.0453965394621
Outlier:Both	purine_ribonucleoside_biosynthetic_process	secretion_by_cell	0.0	9.76843270174e-65	0.84686842471
Outlier:Both	amine_metabolic_process	primary_metabolic_process	0.0	7.89136007284e-146	0.971887307091
Outlier:Both	nucleobase_biosynthetic_process	phospholipid_biosynthetic_process	0.0	4.62318553639e-88	0.90717670043
Outlier:Both	glycolysis	phospholipid_biosynthetic_process	0.0	3.46251868032e-65	0.848370232022
Outlier:Both	amino_acid_activation	cellular_metabolic_process	0.0	1.40533902651e-84	0.900077097705
Outlier:HAllA	cellular_aromatic_compound_metabolic_process	locomotory_behavior	0.0	0.356350433246	0.0609598542227
Outlier:Both	cell_wall_biogenesis	tRNA_aminoacylation_for_protein_translation	0.0	9.13524534891e-131	0.961747343298
Outlier:Both	carbohydrate_metabolic_process	cellular_process	0.0	1.0670091656e-127	0.959262701656
Outlier:HAllA	cell_motility	response_to_biotic_stimulus	0.0	0.650830079088	0.0299352241031
Outlier:HAllA	cellular_lipid_catabolic_process	macromolecule_metabolic_process	0.0	0.804087012754	-0.0164091492902
Outlier:Both	carbohydrate_biosynthetic_process	pantothenate_biosynthetic_process	0.0	1.13717912785e-74	0.876544277921
Outlier:HAllA	purine_nucleoside_biosynthetic_process	reproduction	0.0	0.512046387549	-0.0433538015057
Outlier:Both	cellular_process	cofactor_biosynthetic_process	0.0	3.84981146948e-96	0.92168180533
Outlier:HAllA	cell_communication	fatty_acid_catabolic_process	0.0	0.384474037723	0.0574854059959
Outlier:Both	aromatic_amino_acid_family_biosynthetic_process	tryptophan_biosynthetic_process	0.0	1.60735275466e-192	0.989100368444
Outlier:None	pancol	carboxylic_acid_metabolic_process	0.11	0.501243451151	-0.0444688626498
Outlier:HAllA	heterocycle_catabolic_process	protein_secretion	0.0	0.81543783359	-0.0154405382919
Outlier:Both	glutamine_family_amino_acid_biosynthetic_process	monocarboxylic_acid_metabolic_process	0.0	5.43649459557e-69	0.860430837714
Outlier:None	mesalamine	cofactor_biosynthetic_process	0.07	0.894775908669	-0.00874959478063
Outlier:HAllA	cation_homeostasis	lipopolysaccharide_metabolic_process	0.0	0.970564621191	-0.00244109031069
Outlier:HAllA	biotin_biosynthetic_process	cell_redox_homeostasis	0.0	0.664652606406	0.028671784673
Outlier:HAllA	peptide_metabolic_process	purine_ribonucleoside_triphosphate_biosynthetic_process	0.0	0.33445508169	0.0637854556711
Outlier:Both	cell_wall_organization_or_biogenesis	nucleobase_biosynthetic_process	0.0	5.89212381088e-62	0.837228643903
Outlier:Both	glycosaminoglycan_biosynthetic_process	ion_transmembrane_transport	0.0	2.61970304229e-77	0.883336367706
Outlier:HAllA	developmental_process	protein_localization	0.0	0.583474388474	-0.0362614397489
Outlier:Both	tRNA_aminoacylation	tRNA_aminoacylation_for_protein_translation	0.0	0.0	1.0
Outlier:HAllA	ATP_synthesis_coupled_electron_transport	aminoglycan_metabolic_process	0.0	0.709861361069	0.0246083729374
Outlier:Both	glycolysis	tRNA_processing	0.0	5.65792740887e-71	0.866300065008
Outlier:Both	cellular_aromatic_compound_metabolic_process	cellular_biogenic_amine_metabolic_process	0.0	1.92762965151e-61	0.835371702211
Outlier:HAllA	NAD_biosynthetic_process	cellular_component_morphogenesis	0.0	0.275080637347	0.072108932854
Outlier:HAllA	electron_transport_chain	ion_transmembrane_transport	0.0	0.351836221403	0.0615332426116
Outlier:HAllA	locomotory_behavior	oxidation_reduction	0.0	0.456495995819	-0.0492303421733
Outlier:HAllA	Mo_molybdopterin_cofactor_metabolic_process	monosaccharide_catabolic_process	0.0	0.869321648147	0.0108833534665
Outlier:Both	cell_motility	ubiquinone_biosynthetic_process	0.0	2.84532106254e-91	0.913252139692
Outlier:Both	carbohydrate_biosynthetic_process	secretion	0.0	9.38285180687e-76	0.879384327675
Outlier:HAllA	stool	nucleobase_metabolic_process	0.0	0.438674896059	0.0511982479053
Outlier:HAllA	drug_transmembrane_transport	glutamate_biosynthetic_process	0.0	0.614882396251	-0.0332739680079
Outlier:Both	DNA_recombination	lysine_biosynthetic_process_via_diaminopimelate	0.0	2.27207926815e-74	0.875743706222
Outlier:HAllA	aromatic_compound_catabolic_process	mitochondrion_organization	0.0	0.916846971315	0.00690681224548
Outlier:Both	cellular_polysaccharide_metabolic_process	protein_secretion	0.0	1.46946231493e-63	0.842865439454
Outlier:HAllA	alcohol_catabolic_process	lipopolysaccharide_metabolic_process	0.0	0.437303127597	0.0513515907078
Outlier:Both	DNA_metabolic_process	amino_acid_activation	0.0	8.20510574186e-140	0.968213126832
Outlier:Both	cellular_cell_wall_organization_or_biogenesis	nucleobase__nucleoside__nucleotide_and_nucleic_acid_biosynthetic_process	0.0	3.57675339927e-108	0.939054489748
Outlier:HAllA	DNA_mediated_transformation	amide_biosynthetic_process	0.0	0.961221867748	-0.0032164230128
Outlier:HAllA	fat_soluble_vitamin_biosynthetic_process	purine_ribonucleotide_biosynthetic_process	0.0	0.260667572963	-0.0743081141391
Outlier:HAllA	membrane_lipid_biosynthetic_process	response_to_nutrient_levels	0.0	0.340289748376	-0.0630212911158
Outlier:Both	cell_wall_organization_or_biogenesis	tRNA_metabolic_process	0.0	1.49882273386e-110	0.941986240094
Outlier:None	gender	iron_ion_homeostasis	0.05	0.572945106075	0.0372793501682
Outlier:Both	carboxylic_acid_metabolic_process	coenzyme_biosynthetic_process	0.0	9.73394978991e-107	0.937211767102
Outlier:None	antibiotics	organic_anion_transport	0.15	0.792228990124	0.017424792745
Outlier:Both	amino_acid_activation	protein_metabolic_process	0.0	1.52578182668e-151	0.974977344503
Outlier:Both	glutamine_family_amino_acid_metabolic_process	translational_elongation	0.0	1.92421014134e-84	0.899787494419
Outlier:HAllA	anaerobic_respiration	nucleoside_biosynthetic_process	0.0	0.446533557821	0.0503249870355
Outlier:HAllA	mitochondrial_translation	molybdopterin_cofactor_biosynthetic_process	0.0	0.753410252657	0.0207797742213
Outlier:HAllA	rRNA_modification	two_component_signal_transduction_system__phosphorelay_	0.0	0.246088708405	-0.0766193552768
Outlier:Both	small_molecule_biosynthetic_process	tRNA_aminoacylation_for_protein_translation	0.0	1.06031946777e-71	0.868385439937
Outlier:Both	molybdopterin_cofactor_metabolic_process	pteridine_and_derivative_biosynthetic_process	0.0	9.31702252165e-99	0.925853744863
Outlier:HAllA	organic_acid_metabolic_process	polyamine_metabolic_process	0.0	0.973385792711	0.00220703835477
Outlier:HAllA	DNA_recombination	molybdopterin_cofactor_metabolic_process	0.0	0.861999154213	0.0114991692764
Outlier:HAllA	aromatic_compound_catabolic_process	cytochrome_complex_assembly	0.0	0.545560208614	0.0399692640006
Outlier:Both	ribonucleoside_biosynthetic_process	transcription_termination	0.0	1.82705147022e-64	0.845953900985
Outlier:HAllA	mesalamine	response_to_temperature_stimulus	0.0	0.877110455702	-0.0102293466339
Outlier:Both	cellular_carbohydrate_metabolic_process	primary_metabolic_process	0.0	6.68599490237e-97	0.922918832049
Outlier:Both	aromatic_compound_biosynthetic_process	polyol_metabolic_process	0.0	8.53450458046e-68	0.856756047442
Outlier:HAllA	menaquinone_metabolic_process	polyamine_transport	0.0	0.523498190528	0.0421849944823
Outlier:Both	cellular_metabolic_compound_salvage	folic_acid_and_derivative_metabolic_process	0.0	1.08790459664e-65	0.850027628657
Outlier:Both	proton_transport	ribonucleoside_triphosphate_metabolic_process	0.0	1.1984309114e-67	0.856295755336
Outlier:HAllA	DNA_geometric_change	lipid_localization	0.0	0.236125885674	0.0782541534583
Outlier:Both	cellular_protein_complex_disassembly	nucleoside_triphosphate_metabolic_process	0.0	1.78504664813e-87	0.906019012745
Outlier:Both	coenzyme_biosynthetic_process	glutamine_family_amino_acid_biosynthetic_process	0.0	5.58287261186e-103	0.932106254977
Outlier:None	carboxylic_acid_transport	cellular_biogenic_amine_catabolic_process	0.04	0.218638338885	0.0812452516356
Outlier:None	gender	cellular_ketone_metabolic_process	0.88	0.234652783114	0.0784999549959
Outlier:HAllA	cellular_ion_homeostasis	flagellum_assembly	0.0	0.237911979598	-0.0779575671177
Outlier:HAllA	aerobic_respiration	cellular_component_movement	0.0	0.545152941531	-0.0400097574941
Outlier:Both	pantothenate_biosynthetic_process	ribonucleotide_biosynthetic_process	0.0	2.75430400137e-86	0.903627283612
Outlier:Both	diaminopimelate_metabolic_process	tRNA_aminoacylation_for_protein_translation	0.0	7.41547788169e-85	0.90066354877
Outlier:Both	aminoglycan_metabolic_process	purine_nucleoside_biosynthetic_process	0.0	9.78911884609e-71	0.865609593694
Outlier:HAllA	chemotaxis	purine_ribonucleoside_metabolic_process	0.0	0.768050397213	0.0195086905164
Outlier:HAllA	indole_derivative_metabolic_process	purine_nucleoside_metabolic_process	0.0	0.30063469805	0.0683940639174
Outlier:HAllA	cellular_biogenic_amine_catabolic_process	oligosaccharide_biosynthetic_process	0.0	0.300037751154	0.0684783888957
Outlier:Both	cellular_nitrogen_compound_biosynthetic_process	histidine_family_amino_acid_metabolic_process	0.0	4.82251675604e-117	0.949274029749
Outlier:Both	DNA_recombination	ribonucleoside_metabolic_process	0.0	1.5663417858e-90	0.911888565314
Outlier:Both	branched_chain_family_amino_acid_metabolic_process	cellular_amino_acid_derivative_biosynthetic_process	0.0	3.31548892006e-99	0.926545743312
Outlier:None	mesalamine	response_to_chemical_stimulus	0.85	0.837036629681	-0.0136062932416
Outlier:HAllA	aromatic_compound_biosynthetic_process	hexose_transport	0.0	0.262368868988	-0.0740442640825
Outlier:HAllA	oxoacid_metabolic_process	polyamine_metabolic_process	0.0	0.98084633382	0.00158821639365
Outlier:HAllA	hexose_catabolic_process	polyamine_transport	0.0	0.325398035184	0.0649887716342
Outlier:Both	nucleoside_monophosphate_metabolic_process	ribonucleoside_triphosphate_metabolic_process	0.0	3.82261651883e-86	0.903336513485
Outlier:Both	biosynthetic_process	nucleoside_monophosphate_biosynthetic_process	0.0	2.53243479384e-67	0.855275641828
Outlier:Both	cellular_protein_complex_disassembly	ribonucleotide_metabolic_process	0.0	2.10096348717e-92	0.915292820194
Outlier:HAllA	cellular_carbohydrate_catabolic_process	membrane_lipid_biosynthetic_process	0.0	0.665836034338	-0.0285641023168
Outlier:HAllA	behavior	cellular_homeostasis	0.0	0.673587066425	-0.0278606626054
Outlier:None	antibiotics	aromatic_compound_biosynthetic_process	0.43	0.845980913702	0.0128498259121
Outlier:Pearson	lipid_biosynthetic_process	transmembrane_transport	0.24	3.32847500719e-86	0.903459421531
Outlier:Both	ATP_metabolic_process	ribonucleotide_metabolic_process	0.0	3.74695370474e-82	0.894794374385
Outlier:Both	carboxylic_acid_catabolic_process	cellular_lipid_catabolic_process	0.0	2.4344413972e-121	0.953573801128
Outlier:Both	monosaccharide_catabolic_process	one_carbon_metabolic_process	0.0	3.09375718874e-78	0.88562950834
Outlier:Both	ATP_biosynthetic_process	one_carbon_metabolic_process	0.0	4.43722596049e-61	0.834051467925
Outlier:Both	aminoglycan_biosynthetic_process	ribonucleotide_biosynthetic_process	0.0	6.49211426039e-88	0.906887183265
Outlier:HAllA	cellular_biogenic_amine_catabolic_process	tRNA_aminoacylation	0.0	0.465231372547	0.0482814561582
Outlier:HAllA	cell_wall_macromolecule_metabolic_process	cellular_respiration	0.0	0.948937729227	0.00423653956609
Outlier:HAllA	cell_projection_assembly	nicotinamide_nucleotide_metabolic_process	0.0	0.243717976457	-0.0770041129546
Outlier:Both	RNA_methylation	peptidoglycan_biosynthetic_process	0.0	7.46624520423e-85	0.900657309174
Outlier:Both	cellular_metabolic_process	nucleoside_triphosphate_metabolic_process	0.0	9.29157952705e-77	0.881954200829
Outlier:HAllA	disaccharide_transport	molybdopterin_cofactor_metabolic_process	0.0	0.934098510758	-0.00547019725406
Outlier:Both	aromatic_compound_biosynthetic_process	cellular_amino_acid_and_derivative_metabolic_process	0.0	1.60092369377e-71	0.867875608857
Outlier:Both	cellular_nitrogen_compound_metabolic_process	nucleoside_phosphate_metabolic_process	0.0	3.14973651245e-106	0.936542997684
Outlier:HAllA	electron_transport_chain	nucleobase__nucleoside_and_nucleotide_biosynthetic_process	0.0	0.959640360527	0.00334770905163
Outlier:Both	biosynthetic_process	tRNA_processing	0.0	2.04587392842e-69	0.861710390794
Outlier:Both	cellular_amino_acid_derivative_biosynthetic_process	cellular_nitrogen_compound_metabolic_process	0.0	3.41706046513e-79	0.887944192788
Outlier:HAllA	amide_biosynthetic_process	glutamate_metabolic_process	0.0	0.290064460696	0.0699040109992
Outlier:Both	aromatic_amino_acid_family_biosynthetic_process	coenzyme_metabolic_process	0.0	9.68779692912e-75	0.876728862695
Outlier:Both	nucleoside_triphosphate_biosynthetic_process	purine_nucleotide_biosynthetic_process	0.0	3.7056056827e-169	0.982506763753
Outlier:Both	alcohol_catabolic_process	nucleotide_biosynthetic_process	0.0	1.3574199712e-86	0.90425184671
Outlier:Both	cellular_amino_acid_and_derivative_metabolic_process	heterocycle_biosynthetic_process	0.0	4.26758406247e-88	0.90724481425
Outlier:None	age	mitochondrial_ATP_synthesis_coupled_electron_transport	0.47	0.783708637536	0.0181570780321
Outlier:HAllA	cellular_glucan_metabolic_process	peptide_metabolic_process	0.0	0.559183272294	-0.0386231810775
Outlier:HAllA	acetyl_CoA_catabolic_process	localization_of_cell	0.0	0.220836161798	-0.080860211581
Outlier:Both	glycosaminoglycan_biosynthetic_process	nucleoside_metabolic_process	0.0	3.15573446409e-176	0.984842657558
Outlier:HAllA	nucleobase__nucleoside_and_nucleotide_biosynthetic_process	vitamin_K_metabolic_process	0.0	0.268904328532	-0.0730414607749
Outlier:Both	cellular_response_to_extracellular_stimulus	response_to_extracellular_stimulus	0.0	5.45025366928e-159	0.978495266046
Outlier:Both	amine_metabolic_process	mitochondrial_translation	0.0	1.81824716726e-69	0.861863958365
Outlier:Both	cellular_biogenic_amine_biosynthetic_process	cellular_homeostasis	0.0	4.05639857804e-69	0.860815582806
Outlier:Both	cell_wall_macromolecule_biosynthetic_process	glycosaminoglycan_metabolic_process	0.0	9.5412541446e-138	0.96684228773
Outlier:Both	tRNA_modification	tRNA_processing	0.0	1.27272902991e-267	0.997602910072
Outlier:Both	glycolysis	purine_nucleotide_metabolic_process	0.0	2.4044551262e-86	0.903747520082
Outlier:HAllA	flagellum_organization	ion_transmembrane_transport	0.0	0.250327599356	-0.075937786606
Outlier:HAllA	carbohydrate_catabolic_process	mitochondrial_electron_transport__NADH_to_ubiquinone	0.0	0.57361514559	-0.0372143149037
Outlier:HAllA	cellular_nitrogen_compound_catabolic_process	two_component_signal_transduction_system__phosphorelay_	0.0	0.554234252945	0.0391103221503
Outlier:HAllA	cysteine_metabolic_process	nucleobase__nucleoside__nucleotide_and_nucleic_acid_biosynthetic_process	0.0	0.813235483277	0.015628210247
Outlier:Both	cell_communication	cellular_metabolic_process	0.0	7.64600868218e-65	0.847224608361
Outlier:Both	macromolecule_metabolic_process	purine_ribonucleotide_metabolic_process	0.0	5.14272432254e-81	0.89221604112
